artwork,artwork - UNIT,artwork - UNIQUE_KEY,artwork - IMG_DIRECT_ACCESS,artwork - DISPLAY_DENOMINATION,artwork - DISPLAY_LIEU_CONSERV,artwork - TITRE,artwork - HAUTEUR,artwork - DISPLAY_MATIERE,artwork - DISPLAY_PERSONNE_AUTEUR,artwork - DISPLAY_ROLE_AUTEUR,artwork - LARGEUR,artwork - DISPLAY_TECHNIQUE
"
  ",centimètre,251137,folder_0001/folder_0001/folder_0004/folder_0213/elem_0063/3435_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,"5,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",mètre,229354,folder_0001/folder_0001/folder_0004/folder_0137/elem_0237/FR75_0060_MUS_229354_0141_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,porcelaine
"
  ",centimètre,251325,folder_0001/folder_0001/folder_0004/folder_0214/elem_0114/5024-2025-5026_5027_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Salière « carrée »,"2,2",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"3,6",
"
  ",centimètre,250752,folder_0001/folder_0001/folder_0004/folder_0202/elem_0109/4862_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Cuvette « Verdun »,16,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"16,6",
"
  ",centimètre,251847,folder_0001/folder_0001/folder_0005/folder_0014/elem_0169/224a228villa_19_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Cinq fauteuils à dossier plat,97,bois/tissu,Boulard - Jean-Baptiste - menuisier - 1725 - 1789 - 1725 - 1789,de,72,doré
"
  ",centimètre,251777,folder_0001/folder_0001/folder_0005/folder_0014/elem_0058/130villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Berceau,89,bois,Anonyme,de,110,
"
  ",centimètre,251829,folder_0001/folder_0001/folder_0005/folder_0014/elem_0078/215-216villa_3_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Paire de consoles demi-lune, frise sculptée ajourée",91,bois/marbre blanc,Anonyme,de,100,
"
  ",centimètre,251562,folder_0001/folder_0001/folder_0004/folder_0221/elem_0192/4922_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « carré »,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251570,folder_0001/folder_0001/folder_0004/folder_0221/elem_0206/4953_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « coquille »,17,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"18,3",
"
  ",centimètre,251571,folder_0001/folder_0001/folder_0004/folder_0221/elem_0208/4954_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « coquille » daté de 1766,17,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"18,3",
"
  ",mètre,229359,folder_0001/folder_0001/folder_0004/folder_0137/elem_0241/FR75_0060_MUS_229359_0145_low.jpg,objet d'art oriental,Fondation des artistes,Assiette,,céramique,,,,porcelaine
"
  ",mètre,229184,folder_0001/folder_0001/folder_0004/folder_0137/elem_0171/FR75_0060_MUS_229184_0057_low.jpg,arme orientale,Fondation des artistes,lame recourbée à rainures dans lesquelles glissent des petits plombs,,,,,,
"
  ",mètre,229175,folder_0001/folder_0001/folder_0004/folder_0137/elem_0163/FR75_0060_MUS_229175_0049_low.jpg,arme européenne,Fondation des artistes,Bouclier de forme ronde,,,,,,
"
  ",centimètre,254548,folder_0001/folder_0001/folder_0004/folder_0214/elem_0032/3340_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,"3,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,254549,folder_0001/folder_0001/folder_0004/folder_0214/elem_0038/3344_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,"3,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,254670,folder_0001/folder_0001/folder_0004/folder_0228/elem_0047/1131-1132villa_2_low.jpg,sculpture,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire d'anges porte flambeaux agenouillés,38,bois,Anonyme,de,25,
"
  ",centimètre,254575,folder_0001/folder_0001/folder_0004/folder_0221/elem_0178/4957_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Trois compotiers « ovales »,"4,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"19,8",
"
  ",centimètre,251850,folder_0001/folder_0001/folder_0005/folder_0014/elem_0194/72-73villa_7_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de Fauteuils à la Reine,110,bois,Anonyme,de,77,sculpture/doré
"
  ",centimètre,251191,folder_0001/folder_0001/folder_0004/folder_0213/elem_0138/5205_5206_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,"5,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250828,folder_0001/folder_0001/folder_0004/folder_0202/elem_0241/5377_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Théière « Calabre »,"12,3",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"9,6",
"
  ",centimètre,254551,folder_0001/folder_0001/folder_0004/folder_0214/elem_0196/1957_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Coquetier,"4,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250758,folder_0001/folder_0001/folder_0004/folder_0202/elem_0119/2177_Villa_3_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Caisse à fleurs ""carrée""",15,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,11,
"
  ",centimètre,250760,folder_0001/folder_0001/folder_0004/folder_0202/elem_0121/4738_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"""Vase gobelet monté""","28,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"9,5",
"
  ",centimètre,251192,folder_0001/folder_0001/folder_0004/folder_0213/elem_0138/5205_5206_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"2,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251771,folder_0001/folder_0001/folder_0004/folder_0240/elem_0185/126Veran_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Commode à faces incurvés et deux tiroirs,89,bois/marbre,Bolgié - Francesco - ébéniste - 1752 - 1834 - 1752 - 1834,attribué à,140,peinture/sculpture
"
  ",centimètre,254558,folder_0001/folder_0001/folder_0004/folder_0240/elem_0021/3290_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Deux tasses à glace,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251560,folder_0001/folder_0001/folder_0004/folder_0222/elem_0196/3248_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « carré »,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250825,folder_0001/folder_0001/folder_0004/folder_0202/elem_0236/4857_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à lait « à trois pieds »,8,porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"6,5",
"
  ",centimètre,250856,folder_0001/folder_0001/folder_0004/folder_0203/elem_0016/1270_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"2,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,254280,folder_0001/folder_0001/folder_0004/folder_0203/elem_0124/4744_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,3,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251597,folder_0001/folder_0001/folder_0004/folder_0222/elem_0002/4985_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot « à pommade »,"6,9",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251599,folder_0001/folder_0001/folder_0004/folder_0222/elem_0004/5074_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Tasse « à toilette »,"4,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251601,folder_0001/folder_0001/folder_0004/folder_0222/elem_0008/5013_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Bourdalou « ovale »,"10,5",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,10,
"
  ",centimètre,250916,folder_0001/folder_0001/folder_0004/folder_0203/elem_0113/4770_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Plateau « du Roy »,2,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"17,4",
"
  ",centimètre,250895,folder_0001/folder_0001/folder_0004/folder_0203/elem_0081/4743_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Gobelet ""Hébert""","5,6",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,250896,folder_0001/folder_0001/folder_0004/folder_0203/elem_0083/4742_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"2,5",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251017,folder_0001/folder_0001/folder_0004/folder_0212/elem_0167/4860_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à lait « à trois pieds »,"13,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,11,
"
  ",centimètre,251219,folder_0001/folder_0001/folder_0004/folder_0213/elem_0166/1294_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Plateau « octogone »,"3,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,22,
"
  ",centimètre,250932,folder_0001/folder_0001/folder_0004/folder_0203/elem_0149/5312_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe de gobelet « Hébert »,3,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250933,folder_0001/folder_0001/folder_0004/folder_0203/elem_0151/5297_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Théière « Calabre »,12,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"9,3",
"
  ",centimètre,251168,folder_0001/folder_0001/folder_0004/folder_0213/elem_0111/5156_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Théière « Calabre »,"8,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,7,
"
  ",centimètre,251387,folder_0001/folder_0001/folder_0004/folder_0214/elem_0205/4780_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Plateau à trois pots de confiture provenant du « Service frize Riche N°62 » livré le 4 octobre 1787 à William Eden, ministre plénipotentiaire du Roi d’Angleterre","8,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251824,folder_0001/folder_0001/folder_0005/folder_0014/elem_0066/213Villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Grande table de milieu,80,bois/marbre de couleur,Anonyme,de,164,sculpture/doré
"
  ",centimètre,251825,folder_0001/folder_0001/folder_0005/folder_0014/elem_0067/63-64villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de tables consoles rectangulaires,88,bois/marbre noir/ardoise,Anonyme,de,123,
"
  ",centimètre,250757,folder_0001/folder_0001/folder_0004/folder_0202/elem_0117/2176_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Caisse à fleurs ""carrée""",15,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,11,
"
  ",centimètre,251541,folder_0001/folder_0001/folder_0004/folder_0221/elem_0154/3223_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,"3,1",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251564,folder_0001/folder_0001/folder_0004/folder_0222/elem_0196/3248_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « carré »,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251565,folder_0001/folder_0001/folder_0004/folder_0221/elem_0196/4923_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « carré »,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251566,folder_0001/folder_0001/folder_0004/folder_0221/elem_0198/3246_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « carré »,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251869,folder_0001/folder_0001/folder_0005/folder_0014/elem_0222/2272-2273villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Deux chaises,91,bois,Anonyme,de,46,peinture
"
  ",centimètre,250996,folder_0001/folder_0001/folder_0004/folder_0203/elem_0248/3461_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « Bouillard »,6,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,232200,folder_0001/folder_0001/folder_0004/folder_0153/elem_0105/FR75_0060_MUS_232200_0365_low.jpg,objet d'art européen,Fondation des artistes,Deux plaques d'ivoire,35,ivoire,,,11,
"
  ",centimètre,232205,folder_0001/folder_0001/folder_0004/folder_0153/elem_0087/FR75_0060_MUS_232205_0369_low.jpg,objet d'art européen,Département des objets d'art du musée du Louvre (Paris),Deux albarelli en faïence,21,faïence,,,,
"
  ",centimètre,251871,folder_0001/folder_0001/folder_0005/folder_0014/elem_0234/1244-1245villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Chaise vénitienne,89,bois,Anonyme,de,49,
"
  ",centimètre,251271,folder_0001/folder_0001/folder_0004/folder_0214/elem_0022/3358_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,"4,2",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251281,folder_0001/folder_0001/folder_0004/folder_0214/elem_0046/3355_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,"3,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",mètre,229776,folder_0001/folder_0001/folder_0004/folder_0138/elem_0090/FR75_0060_MUS_229776_0243_low.jpg,verrière,Fondation des artistes,Le retour du fils prodigue,,vitrail/polychrome,Anonyme allemand - peintre-verrier - XVIIe siècle,de,,grisaille sur verre
"
  ",mètre,229775,folder_0001/folder_0001/folder_0004/folder_0138/elem_0089/FR75_0060_MUS_229775_0232_low.jpg,verrière,Fondation des artistes,Jésus et la femme adultère,"0,345",vitrail/polychrome,Lingg - Bartholomäus - verrier,atelier de,"0,24",
"
  ",centimètre,251857,folder_0001/folder_0001/folder_0005/folder_0014/elem_0210/351-352villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de fauteuils,94,bois/hêtre,Anonyme,de,70,peinture
"
  ",centimètre,251542,folder_0001/folder_0001/folder_0004/folder_0221/elem_0156/3228_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,251549,folder_0001/folder_0001/folder_0004/folder_0221/elem_0168/3220_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,"2,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,250808,folder_0001/folder_0001/folder_0004/folder_0202/elem_0197/4984_Villa_2_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Pot à sucre ""Calabre""",5,porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
"
  ",centimètre,251172,folder_0001/folder_0001/folder_0004/folder_0213/elem_0117/4850_4851_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,"1,8?",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
"
  ",centimètre,232201,folder_0001/folder_0001/folder_0004/folder_0153/elem_0084/FR75_0060_MUS_232201_0362_low.jpg,objet d'art européen,Fondation des artistes,"Brûle-parfums tripode en bronze italien, surmonté d'un enfant nu assis","13,5",bronze,,,,
"
  ",mètre,229412,folder_0001/folder_0001/folder_0004/folder_0138/elem_0025/FR75_0060_MUS_229412_0181_low.jpg,objet d'art oriental,Fondation des artistes,Théière,"0,96",,,,"0,15",
"
  ",mètre,229758,folder_0001/folder_0001/folder_0004/folder_0138/elem_0072/FR75_0060_MUS_229758_0222_low.jpg,objet d'art oriental,Fondation des artistes,Deux tasses avec soucoupes,"0,04",,,,,
"
  ",centimètre,251841,folder_0001/folder_0001/folder_0005/folder_0014/elem_0144/144villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de canapés à dossier droit,92,bois/tissu,Anonyme,de,145,
"
  ",centimètre,251845,folder_0001/folder_0001/folder_0005/folder_0014/elem_0163/3554villa_3_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Canapé d’époque Louis XVI,102,bois/hêtre/tissu,Anonyme,de,160,doré
"
  ",centimètre,251854,folder_0001/folder_0001/folder_0004/folder_0241/elem_0078/3566villa_low.JPG,meuble domestique,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Fauteuil cabriolet en médaillon d’époque Louis XVI,89,bois/soie,Anonyme,de,65,sculpture/doré
"
  ",centimètre,251572,folder_0001/folder_0001/folder_0004/folder_0221/elem_0210/4952_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « coquille »,17,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"18,3",
"
  ",centimètre,251575,folder_0001/folder_0001/folder_0004/folder_0221/elem_0216/4960_Villa_low.JPG,objet d'art européen,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),« Plateau » de « sucrier »,"3,6",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"19,2",
"
  ",mètre,232169,folder_0001/folder_0001/folder_0004/folder_0138/elem_0067/FR75_0060_MUS_229550_0262_low.jpg,mobilier,Fondation des artistes,"Petite vitrine murale en bois, filets dorés (à droite)",,chêne,Anonyme français - XIXe siècle,de,"2,56",
