artwork - UNIQUE_KEY,artwork - IMG_DIRECT_ACCESS,artwork - DISPLAY_DENOMINATION,artwork - URL,artwork - DISPLAY_LIEU_CONSERV,artwork - TITRE,artwork - DISPLAY_DATE_EXE_TXT,artwork - HAUTEUR,artwork - DISPLAY_MATIERE,artwork - DISPLAY_PERSONNE_AUTEUR,artwork - DISPLAY_ROLE_AUTEUR,artwork - LARGEUR,artwork - DISPLAY_TECHNIQUE
232206,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0153/elem_0089/FR75_0060_MUS_232206_0342_low.jpg,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003232206,Département des objets d'art du musée du Louvre (Paris),Assiette en faïence,1519,3,faïence,Maestro Giorgio,de,,
250946,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0173/3412-3411_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250946,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1763,"4,7",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251872,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0014/elem_0236/2277a2282villa_7_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251872,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Six Chaises à dossier Lyre,,94,bois/hêtre,Anonyme,de,40,doré
251916,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0241/elem_0180/2149villa_8_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251916,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Lit,18e siècle,115,bois,Anonyme,de,198,peinture
251867,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0241/elem_0099/2270villa_2_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251867,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Fauteuil miniature,,35,bois,Anonyme,de,43,sculpture
251513,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0100/3219_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251513,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à feuilles-de-choux »,1766,"2,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251555,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0180/4958_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251555,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « ovale » décoré par Charles Buteux,1766,"4,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"19,8",
229390,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0138/elem_0014/FR75_0060_MUS_229390_0170_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229390,Fondation des artistes,Assiette,1ère moitié du 18e siècle,,,,,,
250869,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0203/elem_0040/5023_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250869,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à lait « Hébert »,1758 - 1759,"7,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,6,
251476,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0032/3277_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251476,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,1765,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251481,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0040/3256_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251481,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,1765,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
232174,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0151/elem_0221/FR75_0060_MUS_232174_0317_low.jpg,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003232174,Département des objets d'art du musée du Louvre (Paris),Assiette en faïence de Faenza,1536,"3,5",faïence,,,,
251132,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0042/5117_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251132,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Plateau « Hébert »,1773,"3,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,23,
251134,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0059/5181_5182_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251134,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1774,"4,4",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251143,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0072/5116_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251143,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1775,6,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
250776,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0202/elem_0146/5361_Villa_3_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250776,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe de gobelet à « quatre pans ronds »,1752,30,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,13,
251285,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0054/3349_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251285,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,1752 - 1754,"3,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
251484,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0046/3260_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251484,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,1765,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251490,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0058/4947_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251490,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à potage »,1765,4,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251770,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0183/565Leben_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251770,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Commode en laque,19e siècle,86,bois/marbre/bronze,Anonyme,de,122,
251774,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0014/elem_0051/1239-1240villa_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251774,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de petites commodes peintes à trois tiroirs,18e siècle,83,bois,Anonyme,de,63,
254651,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0013/4487villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254651,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Adoration des Mages - Présentation au Temple,15e siècle,69,calcaire,Anonyme,de,101,
254652,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0014/4490villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254652,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Crucifixion avec un donateur,15e siècle,72,calcaire,Anonyme,de,70,
254655,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0017/4491villa_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254655,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Flagellation,15e siècle,72,calcaire,Anonyme,de,62,
254656,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0018/893-894marine_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254656,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Deux anges agenouillés vêtus en diacre portant des flambeaux ; sur le côté, une draperie sur un arbre écoté",15e siècle,70,pierre,Anonyme,de,34,relief
250777,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0202/elem_0146/5361_Villa_3_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250777,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Pot à sucre à « quatre pans ronds »,1752,"8,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"8,7",
250744,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0202/elem_0097/4981_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250744,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Vase ""hollandais""",1755 - 1756,"17,8",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"13,5",
251137,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0063/3435_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251137,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1774,"5,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
229354,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0237/FR75_0060_MUS_229354_0141_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229354,Fondation des artistes,Assiette,1ère moitié du 18e siècle,,céramique,,,,porcelaine
251325,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0114/5024-2025-5026_5027_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251325,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Salière « carrée »,Vers 1753,"2,2",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"3,6",
250752,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0202/elem_0109/4862_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250752,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Cuvette « Verdun »,1757,16,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"16,6",
251847,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0014/elem_0169/224a228villa_19_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251847,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Cinq fauteuils à dossier plat,18e siècle,97,bois/tissu,Boulard - Jean-Baptiste - menuisier - 1725 - 1789 - 1725 - 1789,de,72,doré
251777,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0014/elem_0058/130villa_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251777,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Berceau,4e quart du 18e siècle,89,bois,Anonyme,de,110,
251829,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0014/elem_0078/215-216villa_3_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251829,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Paire de consoles demi-lune, frise sculptée ajourée",18e siècle,91,bois/marbre blanc,Anonyme,de,100,
251562,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0192/4922_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251562,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « carré »,1766,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251570,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0206/4953_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251570,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « coquille »,1765,17,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"18,3",
251571,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0208/4954_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251571,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « coquille » daté de 1766,1766,17,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"18,3",
229359,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0241/FR75_0060_MUS_229359_0145_low.jpg,objet d'art oriental,https://agorha.inha.fr/inhaprod/ark:/54721/003229359,Fondation des artistes,Assiette,1ère moitié du 18e siècle,,céramique,,,,porcelaine
229184,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0171/FR75_0060_MUS_229184_0057_low.jpg,arme orientale,https://agorha.inha.fr/inhaprod/ark:/54721/003229184,Fondation des artistes,lame recourbée à rainures dans lesquelles glissent des petits plombs,,,,,,,
229175,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0137/elem_0163/FR75_0060_MUS_229175_0049_low.jpg,arme européenne,https://agorha.inha.fr/inhaprod/ark:/54721/003229175,Fondation des artistes,Bouclier de forme ronde,16e siècle,,,,,,
254548,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0032/3340_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003254548,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,1752 - 1754,"3,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
254549,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0038/3344_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003254549,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Assiette « à ozier »,1752 - 1754,"3,4",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,,
254670,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0228/elem_0047/1131-1132villa_2_low.jpg,sculpture,https://agorha.inha.fr/inhaprod/ark:/54721/003254670,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire d'anges porte flambeaux agenouillés,15e siècle,38,bois,Anonyme,de,25,
254575,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0221/elem_0178/4957_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003254575,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Trois compotiers « ovales »,1766,"4,3",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"19,8",
251850,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0005/folder_0014/elem_0194/72-73villa_7_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251850,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Paire de Fauteuils à la Reine,18e siècle,110,bois,Anonyme,de,77,sculpture/doré
251191,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0138/5205_5206_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251191,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Gobelet « litron »,1784,"5,8",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
250828,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0202/elem_0241/5377_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250828,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Théière « Calabre »,1753 - 1754,"12,3",porcelaine tendre,Manufacture royale de porcelaine de Vincennes,de,"9,6",
254551,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0214/elem_0196/1957_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003254551,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Coquetier,1783,"4,2",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
250758,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0202/elem_0119/2177_Villa_3_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250758,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"Caisse à fleurs ""carrée""",1766 - 1770,15,porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,11,
250760,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0202/elem_0121/4738_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003250760,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),"""Vase gobelet monté""",1770,"28,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,"9,5",
251192,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0213/elem_0138/5205_5206_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251192,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Soucoupe,1784,"2,9",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251771,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0185/126Veran_low.JPG,meuble domestique,https://agorha.inha.fr/inhaprod/ark:/54721/003251771,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Commode à faces incurvés et deux tiroirs,1785,89,bois/marbre,Bolgié - Francesco - ébéniste - 1752 - 1834 - 1752 - 1834,attribué à,140,peinture/sculpture
254558,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0240/elem_0021/3290_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003254558,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Deux tasses à glace,1771,"6,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
251560,https://agorha.inha.fr/inhaoai/servlet/DocViewerServlet?file=folder_0001/folder_0001/folder_0004/folder_0222/elem_0196/3248_Villa_low.JPG,objet d'art européen,https://agorha.inha.fr/inhaprod/ark:/54721/003251560,Fondation Ephrussi de Rothschild (Saint-Jean-Cap-Ferrat),Compotier « carré »,1766,"4,5",porcelaine tendre,Manufacture royale de porcelaines de Sèvres - Sèvres,de,,
